(scienceqa, train:1, text, single-hop)
(hotpotqa, train:5abe3a1a5542993f32c2a0a5, text, multi-hop)
(hotpotqa, train:5ab9710655429970cfb8eaf3, text, single-hop)
(hotpotqa, train:5ae042c055429942ec259c64, text, multi-hop)
(hotpotqa, train:5abe49ce5542993f32c2a0db, text, single-hop)
(hotpotqa, train:5ae52d335542990ba0bbb1e8, text, multi-hop)
(hotpotqa, train:5ae1a7e75542997f29b3c0e8, text, multi-hop)
(hotpotqa, train:5ae1d718554299234fd04329, text, single-hop)
(hotpotqa, train:5ab4ccac5542991779162d0e, text, multi-hop)
(hotpotqa, train:5a895d7a5542993b751ca932, text, multi-hop)
(hotpotqa, train:5add7a665542990dbb2f7e5b, text, multi-hop)
(hotpotqa, train:5a81f069554299676cceb186, text, multi-hop)
(hotpotqa, train:5adc27e15542994650320c93, text, single-hop)
(hotpotqa, train:5ab9559255429970cfb8ea71, text, single-hop)
(hotpotqa, train:5ae49f9855429970de88d9e1, text, multi-hop)
(hotpotqa, train:5ae131015542990adbacf72d, text, multi-hop)
(hotpotqa, train:5a7e9e3e5542994959419a31, text, single-hop)
(hotpotqa, train:5abd19bf5542992ac4f381d4, text, multi-hop)
(hotpotqa, train:5ac208385542992f1f2b37dd, text, multi-hop)
(hotpotqa, train:5a80f65455429938b6142273, text, multi-hop)
(hotpotqa, train:5adde2715542997dc7907088, text, multi-hop)
(hotpotqa, train:5a727c3d5542994cef4bc2d4, text, single-hop)
(hotpotqa, train:5adf888d5542995534e8c7db, text, single-hop)
(hotpotqa, train:5ae09b1355429924de1b710f, text, multi-hop)
(hotpotqa, train:5a80be4655429938b61421b4, text, multi-hop)
(hotpotqa, train:5a89e5c9554299669944a5fd, text, multi-hop)
(hotpotqa, train:5abdb5715542996e802b481b, text, multi-hop)
(hotpotqa, train:5adf353e5542993a75d26426, text, multi-hop)
(hotpotqa, train:5ab903005542991b5579f0cb, text, multi-hop)
(hotpotqa, train:5a7130205542994082a3e644, text, multi-hop)
(hotpotqa, train:5a8fffff5542995651fb509f, text, single-hop)
(hotpotqa, train:5a79dd13554299029c4b5f79, text, multi-hop)
(hotpotqa, train:5a735a6355429901807dafe2, text, multi-hop)
(hotpotqa, train:5ae10d3855429920d52342a9, text, multi-hop)
(hotpotqa, train:5abd0f8a5542996e802b46df, text, multi-hop)
(hotpotqa, train:5adc667155429947ff173949, text, multi-hop)
(hotpotqa, train:5a8ddc5d5542995a26add42d, text, single-hop)
(hotpotqa, train:5a8503f25542997175ce1f69, text, multi-hop)
(hotpotqa, train:5a8d1287554299653c1aa137, text, single-hop)
(hotpotqa, train:5ab6171b554299488d4d9aa8, text, multi-hop)
(hotpotqa, train:5a9050925542995651fb512f, text, multi-hop)
(hotpotqa, train:5abbd9445542993f40c73be7, text, single-hop)
(hotpotqa, train:5ae74e5a5542997b22f6a6a6, text, multi-hop)
(hotpotqa, train:5a7b5be355429931da12ca6e, text, single-hop)
(hotpotqa, train:5a89a5ed5542993b751ca969, text, multi-hop)
(hotpotqa, train:5a7b6d2355429931da12caab, text, single-hop)
(hotpotqa, train:5a81c9dd5542990a1d231eba, text, single-hop)
(hotpotqa, train:5ac2a09155429967731025c5, text, single-hop)
(hotpotqa, train:5a807ebc554299485f598625, text, multi-hop)
(hotpotqa, train:5a769e2d5542993569682c5e, text, multi-hop)
(hotpotqa, train:5ae782ee5542994a481bbd25, text, multi-hop)
(hotpotqa, train:5ae3a67f5542994393b9e733, text, multi-hop)
(hotpotqa, train:5ab8565a55429934fafe6d6a, text, multi-hop)
(hotpotqa, train:5ab86c9355429916710eb049, text, multi-hop)
(hotpotqa, train:5ab6b8345542995eadef0072, text, multi-hop)
(hotpotqa, train:5a77596155429972597f1507, text, multi-hop)
(hotpotqa, train:5a88a812554299206df2b31d, text, multi-hop)
(hotpotqa, train:5a7d75535542990b8f503999, text, multi-hop)
(hotpotqa, train:5ae10646554299422ee995cf, text, multi-hop)
(hotpotqa, train:5ac41f5f5542991943173925, text, single-hop)
(hotpotqa, train:5ab284655542993be8fa9939, text, multi-hop)
(hotpotqa, train:5abe99525542997ec76fd319, text, single-hop)
(hotpotqa, train:5a908bd055429933b8a2054b, text, multi-hop)
(hotpotqa, train:5ac36ee85542995ef918c188, text, multi-hop)
(hotpotqa, train:5ae206875542997283cd2333, text, multi-hop)
(hotpotqa, train:5ac146915542991316484aca, text, multi-hop)
(hotpotqa, train:5aba57c25542994dbf0198e8, text, multi-hop)
(hotpotqa, train:5a8f88bf5542997ba9cb32a4, text, multi-hop)
(hotpotqa, train:5ae53c4b55429908b6326593, text, single-hop)
(hotpotqa, train:5a88b0e955429938390d3faa, text, multi-hop)
(hotpotqa, train:5ab67bd655429954757d32f3, text, multi-hop)
(hotpotqa, train:5ade063b5542997545bbbe28, text, multi-hop)
(hotpotqa, train:5ab6993e55429953192ad317, text, multi-hop)
(hotpotqa, train:5a72287b55429971e9dc930e, text, multi-hop)
(hotpotqa, train:5a88f30f554299206df2b3cf, text, multi-hop)
(hotpotqa, train:5a8c542f554299240d9c211e, text, multi-hop)
(hotpotqa, train:5a887412554299206df2b277, text, multi-hop)
(hotpotqa, train:5a77b10c5542992a6e59df8b, text, multi-hop)
(hotpotqa, train:5adcbf605542994d58a2f6bb, text, multi-hop)
(hotpotqa, train:5adc9af45542994d58a2f678, text, multi-hop)
(hotpotqa, train:5a7a66ac55429941d65f261c, text, multi-hop)
(hotpotqa, train:5ae565d355429960a22e02e8, text, multi-hop)
(hotpotqa, train:5adce16a55429947343537be, text, multi-hop)
(hotpotqa, train:5abc6886554299114383a11f, text, multi-hop)
(hotpotqa, train:5a729e8e5542994cef4bc38d, text, multi-hop)
(hotpotqa, train:5ae3614d5542991a06ce99ab, text, multi-hop)
(hotpotqa, train:5adebb6b55429975fa854f7b, text, multi-hop)
(hotpotqa, train:5ae7c9175542994a481bbddb, text, multi-hop)
(hotpotqa, train:5a77f32955429949eeb29fbd, text, multi-hop)
(hotpotqa, train:5ab29e3e554299545a2cf9dc, text, multi-hop)
(hotpotqa, train:5a80b605554299260e20a139, text, multi-hop)
(hotpotqa, train:5ae71bb6554299572ea546e8, text, multi-hop)
(hotpotqa, train:5ade151055429939a52fe7fe, text, multi-hop)
(hotpotqa, train:5ae2e8d5554299492dc91c83, text, multi-hop)
(hotpotqa, train:5ae6599a55429908198fa5a9, text, multi-hop)
(hotpotqa, train:5abd423a5542992ac4f38236, text, multi-hop)
(hotpotqa, train:5ab95f4d55429970cfb8ea97, text, multi-hop)
(hotpotqa, train:5abe737755429965af743f0f, text, multi-hop)
(hotpotqa, train:5ae7833b554299540e5a55d3, text, multi-hop)
(hotpotqa, train:5a7cab5955429935c91b528e, text, multi-hop)
(hotpotqa, train:5abbccf45542992ccd8e7fa4, text, multi-hop)
(hotpotqa, train:5ab9c48c5542996be20205a4, text, multi-hop)
(hotpotqa, train:5abd423455429924427fcf52, text, single-hop)
(hotpotqa, train:5ae6421955429929b0807b0d, text, multi-hop)
(hotpotqa, train:5a8b4c8e55429971feec46a6, text, single-hop)
(hotpotqa, train:5ae27af2554299492dc91c29, text, single-hop)
(hotpotqa, train:5ac4ee3955429924173fb4e5, text, single-hop)
(hotpotqa, train:5aba9fd955429955dce3eea3, text, multi-hop)
(hotpotqa, train:5ac192945542991316484b3e, text, multi-hop)
(hotpotqa, train:5a732c115542994cef4bc48f, text, multi-hop)
(hotpotqa, train:5a79c3b45542994f819ef098, text, multi-hop)
(hotpotqa, train:5ae02acb55429942ec259c38, text, single-hop)
(hotpotqa, train:5adc6aa5554299438c868db3, text, multi-hop)
(hotpotqa, train:5adcc5e3554299438c868e21, text, multi-hop)
(hotpotqa, train:5a7a3fd55542994f819ef192, text, multi-hop)
(hotpotqa, train:5a878d005542993e715abf9c, text, multi-hop)
(hotpotqa, train:5a826e2355429940e5e1a8ac, text, single-hop)
(hotpotqa, train:5ab6454b55429953192ad2b0, text, multi-hop)
(hotpotqa, train:5a7c7b3b55429907fabeef9e, text, multi-hop)
(hotpotqa, train:5ab8731855429916710eb055, text, multi-hop)
(hotpotqa, train:5a7d1f425542995ed0d165fa, text, multi-hop)
(hotpotqa, train:5a8404b65542990548d0b255, text, multi-hop)
(hotpotqa, train:5aba981d554299232ef4a358, text, multi-hop)
(hotpotqa, train:5ab9b72a55429970cfb8eb78, text, multi-hop)
(hotpotqa, train:5a7d305d5542995ed0d1662f, text, multi-hop)
(hotpotqa, train:5a8a58a75542996c9b8d5ebf, text, single-hop)
(hotpotqa, train:5adec0e255429939a52fe972, text, multi-hop)
(hotpotqa, train:5a8a71bc55429970aeb702e9, text, multi-hop)
(hotpotqa, train:5ae0fe2255429945ae959494, text, multi-hop)
(hotpotqa, train:5a8a34a65542996c9b8d5e4c, text, single-hop)
(hotpotqa, train:5ae15c5b554299422ee9966c, text, multi-hop)
(hotpotqa, train:5abf652f5542997ec76fd3ee, text, multi-hop)
(hotpotqa, train:5ab9bf7a5542996be202059d, text, single-hop)
(hotpotqa, train:5adf211e5542993344016bf0, text, multi-hop)
(hotpotqa, train:5abeb9485542997719eab58e, text, multi-hop)
(hotpotqa, train:5a7a2d665542990198eaf0b3, text, multi-hop)
(hotpotqa, train:5abe1e255542991f661060d9, text, multi-hop)
(hotpotqa, train:5ac1cd5c5542994d76dccee6, text, multi-hop)
(hotpotqa, train:5ab431f655429942dd415ed4, text, multi-hop)
(hotpotqa, train:5a8db32a554299068b959dc1, text, single-hop)
(hotpotqa, train:5a80a0095542992bc0c4a788, text, multi-hop)
(hotpotqa, train:5abe9be95542991f661061ae, text, single-hop)
(hotpotqa, train:5a7dfa875542995f4f402367, text, multi-hop)
(hotpotqa, train:5a72853a5542994cef4bc30b, text, multi-hop)
(hotpotqa, train:5ae22d61554299495565da2d, text, multi-hop)
(hotpotqa, train:5ae543a755429960a22e02a5, text, multi-hop)
(hotpotqa, train:5ae7872d5542994a481bbd5e, text, multi-hop)
(hotpotqa, train:5ac3242f5542995ef918c123, text, multi-hop)
(hotpotqa, train:5ab8f0655542991b5579f065, text, multi-hop)
(hotpotqa, train:5ae4d25a5542990ba0bbb160, text, single-hop)
(hotpotqa, train:5ae0ec755542993d6555ec9d, text, single-hop)
(hotpotqa, train:5a8cd2aa55429941ae14defb, text, multi-hop)
(hotpotqa, train:5ae127dd5542997b2ef7d10e, text, multi-hop)
(hotpotqa, train:5adce5485542992c1e3a247c, text, multi-hop)
(hotpotqa, train:5a88bc2255429946c8d6e8a1, text, multi-hop)
(hotpotqa, train:5ae652b455429908198fa586, text, multi-hop)
(hotpotqa, train:5a7d207155429909bec76970, text, multi-hop)
(hotpotqa, train:5a7f3fa355429934daa2fd48, text, multi-hop)
(hotpotqa, train:5a7793c05542992a6e59df06, text, multi-hop)
(hotpotqa, train:5a8aa5635542992d82986f43, text, single-hop)
(hotpotqa, train:5ab3c30855429969a97a81b3, text, single-hop)
(hotpotqa, train:5a906ee95542990a98493653, text, multi-hop)
(hotpotqa, train:5a8a7fb655429930ff3c0e03, text, single-hop)
(hotpotqa, train:5ab3ad12554299753aec5988, text, multi-hop)
(hotpotqa, train:5a7a5fd055429941d65f25ed, text, single-hop)
(hotpotqa, train:5adcbc2d5542994d58a2f6b4, text, multi-hop)
(hotpotqa, train:5ae20c995542997283cd2373, text, multi-hop)
(hotpotqa, train:5abf1caa5542990832d3a123, text, multi-hop)
(hotpotqa, train:5ae151f055429901ffe4ae58, text, multi-hop)
(hotpotqa, train:5ab372a1554299233954ff51, text, multi-hop)
(hotpotqa, train:5a78b79e55429974737f7858, text, multi-hop)
(hotpotqa, train:5a72651c5542997f827839a0, text, multi-hop)
(hotpotqa, train:5a81564155429938b6142339, text, multi-hop)
(hotpotqa, train:5ab2d111554299194fa93526, text, single-hop)
(hotpotqa, train:5ab69968554299110f219a2e, text, multi-hop)
(hotpotqa, train:5ab45ccb5542991751b4d753, text, multi-hop)
(hotpotqa, train:5ab3f8245542992ade7c6f00, text, multi-hop)
(hotpotqa, train:5a7d296a554299452d57bb39, text, multi-hop)
(hotpotqa, train:5a78da7355429970f5fffdac, text, single-hop)
(hotpotqa, train:5ae69ce25542996d980e7c5f, text, multi-hop)
(hotpotqa, train:5ae7c4215542993210983f3d, text, multi-hop)
(hotpotqa, train:5a7e1f3f5542997cc2c47524, text, multi-hop)
(hotpotqa, train:5a8097ed5542996402f6a580, text, multi-hop)
(hotpotqa, train:5a792483554299148911fa0a, text, single-hop)
(hotpotqa, train:5ae4c2ec55429960a22e01c0, text, multi-hop)
(hotpotqa, train:5ab5df60554299494045f096, text, multi-hop)
(hotpotqa, train:5ae36b4c5542992e3233c3f2, text, multi-hop)
(hotpotqa, train:5a8e5dd55542995085b37414, text, multi-hop)
(hotpotqa, train:5ae71e86554299572ea54704, text, multi-hop)
(hotpotqa, train:5a7127ba5542994082a3e5e7, text, multi-hop)
(hotpotqa, train:5a8a01985542993b751ca9e4, text, single-hop)
(hotpotqa, train:5ac3266d5542995ef918c137, text, multi-hop)
(hotpotqa, train:5a7a89aa554299042af8f664, text, multi-hop)
(hotpotqa, train:5a8fa0035542995b44242073, text, multi-hop)
(hotpotqa, train:5a8c3fe75542995e66a47579, text, multi-hop)
(hotpotqa, train:5ab6a12555429953192ad341, text, multi-hop)
(hotpotqa, train:5ae1def0554299422ee996b3, text, multi-hop)
(hotpotqa, train:5ae3b2625542992f92d82345, text, multi-hop)
(hotpotqa, train:5addf2485542997dc79070db, text, single-hop)
(hotpotqa, train:5ae2552a5542994d89d5b3e1, text, single-hop)
(hotpotqa, train:5ae3e2875542991a06ce9a38, text, single-hop)
(hotpotqa, train:5a905baa55429916514e7486, text, single-hop)
(hotpotqa, train:5ab593fe5542992aa134a366, text, multi-hop)
(hotpotqa, train:5ae7de655542993210983fa7, text, multi-hop)
(hotpotqa, train:5ae3ab9e5542992f92d82331, text, single-hop)
(hotpotqa, train:5ae168495542997b2ef7d1db, text, multi-hop)
(hotpotqa, train:5ab9c0015542996be202059e, text, single-hop)
(hotpotqa, train:5abbe22d5542992ccd8e7fd1, text, multi-hop)
(hotpotqa, train:5a7a24f15542990783324e8f, text, multi-hop)
(hotpotqa, train:5add17175542990d50227dd5, text, single-hop)
(hotpotqa, train:5a7619b0554299109176e649, text, multi-hop)
(hotpotqa, train:5a8a205755429930ff3c0ca9, text, multi-hop)
(hotpotqa, train:5ae0073055429925eb1afbe9, text, multi-hop)
(hotpotqa, train:5add64655542997545bbbd4e, text, multi-hop)
(hotpotqa, train:5a8a9db05542992d82986f2c, text, multi-hop)
(hotpotqa, train:5a755d225542992db947364d, text, single-hop)
(hotpotqa, train:5ab3067455429976abd1bc2b, text, multi-hop)
(hotpotqa, train:5a76f5ea55429972597f1401, text, multi-hop)
(hotpotqa, train:5ab204fb5542993be8fa98af, text, multi-hop)
(hotpotqa, train:5ade1a1155429939a52fe818, text, single-hop)
(hotpotqa, train:5a732e415542992359bc3267, text, multi-hop)
(hotpotqa, train:5a8a31a55542996c9b8d5e3e, text, single-hop)
(hotpotqa, train:5a7c43c55542996dd594b8fd, text, multi-hop)
(hotpotqa, train:5a81efb7554299676cceb181, text, single-hop)
(hotpotqa, train:5ac2ce4d554299218029db64, text, multi-hop)
(hotpotqa, train:5adbf49e55429944faac23d1, text, single-hop)
(hotpotqa, train:5a7715c75542994aec3b71e0, text, single-hop)
(hotpotqa, train:5a879fff5542993e715abfc8, text, multi-hop)
(hotpotqa, train:5a8b1abb5542996c9b8d5fa1, text, multi-hop)
(hotpotqa, train:5ab9b3d4554299131ca423d6, text, multi-hop)
(hotpotqa, train:5abcb9215542993a06baf968, text, multi-hop)
(hotpotqa, train:5a8874fc554299206df2b279, text, multi-hop)
(hotpotqa, train:5ab7e62b5542992aa3b8c882, text, multi-hop)
(hotpotqa, train:5ae3d1b15542992f92d82380, text, multi-hop)
(hotpotqa, train:5ae18de3554299234fd0428e, text, multi-hop)
(hotpotqa, train:5ade00f95542997545bbbdf8, text, multi-hop)
(hotpotqa, train:5adc148c554299438c868d45, text, multi-hop)
(hotpotqa, train:5a77c9b75542997042120b37, text, multi-hop)
(hotpotqa, train:5ae75fe55542995703ce8bfd, text, multi-hop)
(hotpotqa, train:5ab7dc395542993667794024, text, multi-hop)
(hotpotqa, train:5a8c43865542995e66a47584, text, multi-hop)
(hotpotqa, train:5a90bcd75542995651fb51d0, text, multi-hop)
(hotpotqa, train:5ab729835542992aa3b8c7b6, text, multi-hop)
(hotpotqa, train:5a7548585542993748c89811, text, single-hop)
(hotpotqa, train:5adc08c755429944faac23fa, text, multi-hop)
(hotpotqa, train:5a8c97de554299585d9e36fa, text, single-hop)
(hotpotqa, train:5ab91fa8554299753720f70e, text, multi-hop)
(hotpotqa, train:5a76353d5542994ccc918715, text, multi-hop)
(hotpotqa, train:5a73133b5542992359bc322c, text, multi-hop)
(hotpotqa, train:5ae5aa25554299546bf82f12, text, multi-hop)
(hotpotqa, train:5ab84b435542990e739ec8ac, text, multi-hop)
(hotpotqa, train:5ae13b195542997b2ef7d147, text, single-hop)
(hotpotqa, train:5a7733725542993735360215, text, single-hop)
(hotpotqa, train:5ac0bfb2554299012d1db629, text, multi-hop)
(hotpotqa, train:5aba98145542994dbf019964, text, single-hop)
(hotpotqa, train:5ab587d3554299637185c5c0, text, multi-hop)
(hotpotqa, train:5ab6b5fe5542995eadef0066, text, multi-hop)
(hotpotqa, train:5a7cb873554299452d57b9bd, text, multi-hop)
(hotpotqa, train:5ae558165542992663a4f1d5, text, multi-hop)
(hotpotqa, train:5a726c5f5542992359bc3097, text, multi-hop)
(hotpotqa, train:5ae31eca5542992decbdcddd, text, multi-hop)
(hotpotqa, train:5a7d3d865542995f4f402245, text, multi-hop)
(hotpotqa, train:5a8a3a545542996c9b8d5e5f, text, multi-hop)
(hotpotqa, train:5a7d725b5542990b8f50398d, text, multi-hop)
(hotpotqa, train:5ac5167955429924173fb59c, text, multi-hop)
(hotpotqa, train:5adfff5255429942ec259bc9, text, single-hop)
(hotpotqa, train:5a79070a554299148911f9ca, text, multi-hop)
(hotpotqa, train:5addd5ef5542990dbb2f7ea2, text, multi-hop)
(hotpotqa, train:5ae3aa215542992f92d8232d, text, multi-hop)
(hotpotqa, train:5adf95c65542992d7e9f93a7, text, multi-hop)
(hotpotqa, train:5ae787e3554299540e5a55dc, text, multi-hop)
(hotpotqa, train:5a7daf6f5542995ed0d1665e, text, single-hop)
(hotpotqa, train:5a824268554299676cceb23c, text, single-hop)
(hotpotqa, train:5a8c6a93554299585d9e368f, text, multi-hop)
(hotpotqa, train:5a75748b5542992db947366d, text, single-hop)
(hotpotqa, train:5abfb0de5542990832d3a1a4, text, multi-hop)
(hotpotqa, train:5a7ced6955429909bec76898, text, multi-hop)
(hotpotqa, train:5a8327e35542990548d0b1a2, text, multi-hop)
(hotpotqa, train:5ae7cb065542997ec27276e9, text, multi-hop)
(hotpotqa, train:5a7730a25542994aec3b7216, text, multi-hop)
(hotpotqa, train:5ab8912855429919ba4e2323, text, multi-hop)
(hotpotqa, train:5abea34a5542993f32c2a18a, text, multi-hop)
(hotpotqa, train:5ac3b5fd554299741d48a2f5, text, single-hop)
(hotpotqa, train:5ae7b7e15542993210983f07, text, multi-hop)
(hotpotqa, train:5ab5a6595542997d4ad1f1a2, text, multi-hop)
(hotpotqa, train:5a8e86cb5542995085b3743e, text, multi-hop)
(hotpotqa, train:5ae7ba935542993210983f14, text, multi-hop)
(hotpotqa, train:5ae36f0e5542990afbd1e143, text, multi-hop)
(hotpotqa, train:5ab5b3565542992aa134a394, text, multi-hop)
(hotpotqa, train:5adf76245542995534e8c7bc, text, single-hop)
(hotpotqa, train:5ab5c9f0554299488d4d9a23, text, multi-hop)
(hotpotqa, train:5a77535855429966f1a36d04, text, single-hop)
(hotpotqa, train:5a8000fd55429969796c1b95, text, multi-hop)
(hotpotqa, train:5a84e4dc5542994c784dda7d, text, single-hop)
(hotpotqa, train:5a8a5e055542992d82986f18, text, multi-hop)
(hotpotqa, train:5adfff0655429942ec259bc7, text, multi-hop)
(hotpotqa, train:5a7b8a975542997c3ec9720c, text, multi-hop)
(hotpotqa, train:5a8a50795542996c9b8d5ea8, text, multi-hop)
(hotpotqa, train:5ac13a5e5542994d76dccdc7, text, multi-hop)
(hotpotqa, train:5a8764815542993e715abf20, text, multi-hop)
(hotpotqa, train:5a8779dc5542994846c1cd8c, text, multi-hop)
(hotpotqa, train:5abbb23c554299642a094b1e, text, multi-hop)
(hotpotqa, train:5adfb8fa55429942ec259b13, text, single-hop)
(hotpotqa, train:5a713a755542994082a3e6ad, text, multi-hop)
(hotpotqa, train:5a7b722b5542997c3ec97184, text, single-hop)
(hotpotqa, train:5a749aec55429979e28829b6, text, multi-hop)
(hotpotqa, train:5a7718605542993569682cb6, text, multi-hop)
(hotpotqa, train:5a7a4a6d5542990783324ef6, text, single-hop)
(hotpotqa, train:5ab51cf655429942dd415fed, text, multi-hop)
(hotpotqa, train:5a7aae165542995eb53be894, text, multi-hop)
(hotpotqa, train:5abc3eba5542993a06baf8b0, text, multi-hop)
(hotpotqa, train:5ac3a31b554299657fa29105, text, multi-hop)
(hotpotqa, train:5a884bb555429938390d3f26, text, multi-hop)
(hotpotqa, train:5ac0f100554299012d1db65c, text, multi-hop)
(hotpotqa, train:5ac21a855542992f1f2b37fd, text, multi-hop)
(hotpotqa, train:5abf9fc35542990832d3a170, text, multi-hop)
(hotpotqa, train:5a8c2a53554299240d9c20a8, text, multi-hop)
(hotpotqa, train:5ac272f05542992f1f2b38d2, text, single-hop)
(hotpotqa, train:5a7a075b5542990198eaf052, text, multi-hop)
(hotpotqa, train:5a74774155429979e288295e, text, multi-hop)
(hotpotqa, train:5a7bce98554299294a54aafe, text, multi-hop)
(hotpotqa, train:5abedc3e5542994516f45460, text, multi-hop)
(hotpotqa, train:5a7a168a5542996a35c170c7, text, multi-hop)
(hotpotqa, train:5ae3275b5542992f92d8221b, text, multi-hop)
(hotpotqa, train:5a83a4bd5542990548d0b208, text, multi-hop)
(hotpotqa, train:5a8c889f554299653c1aa0b0, text, multi-hop)
(hotpotqa, train:5ae6ddb55542996d980e7ca1, text, multi-hop)
(hotpotqa, train:5adbe7a05542996e68525279, text, multi-hop)
(hotpotqa, train:5a83bc3a554299334474607d, text, multi-hop)
(hotpotqa, train:5ade212555429975fa854e8a, text, multi-hop)
(hotpotqa, train:5a7a639f55429941d65f260d, text, single-hop)
(hotpotqa, train:5a89011d55429938390d4028, text, multi-hop)
(hotpotqa, train:5adc1cad55429944faac2428, text, single-hop)
(hotpotqa, train:5abed3ef5542990832d3a0d7, text, multi-hop)
(hotpotqa, train:5adde5e95542990dbb2f7ef5, text, multi-hop)
(hotpotqa, train:5a87160655429960ec39b732, text, single-hop)
(hotpotqa, train:5a80adea554299485f5986ae, text, single-hop)
(hotpotqa, train:5abfae905542990832d3a19d, text, single-hop)
(hotpotqa, train:5a7575815542992db947366e, text, multi-hop)
