(scienceqa, train:1, science, geography)
(scienceqa, train:3188, culture and education, language and literature)
(scienceqa, train:3189, science, biology)
(scienceqa, train:3190, science, physics)
(scienceqa, train:3191, science, geography)
(scienceqa, train:3192, economics, business and finance)
(scienceqa, train:3194, science, physics)
(scienceqa, train:3201, culture and education, language and literature)
(scienceqa, train:3202, science, biology)
(scienceqa, train:3206, science, biology)
(scienceqa, train:3208, economics, business and finance)
(scienceqa, train:3211, science, chemistry)
(scienceqa, train:3214, science, geography)
(scienceqa, train:3216, culture and education, language and literature)
(scienceqa, train:3218, science, geography)
(scienceqa, train:3221, society, geography)
(scienceqa, train:3225, science, physics)
(scienceqa, train:3226, science, biology)
(scienceqa, train:3227, science, biology)
(scienceqa, train:3230, science, physics)
(scienceqa, train:3234, science, physics)
(scienceqa, train:3235, science, physics)
(scienceqa, train:3236, science, biology)
(scienceqa, train:3237, science, biology)
(scienceqa, train:3238, culture and education, language and literature)
(scienceqa, train:3239, science, chemistry)
(scienceqa, train:3241, science, physics)
(scienceqa, train:3242, science, biology)
(scienceqa, train:3244, science, physics)
(scienceqa, train:3245, science, physics)
(scienceqa, train:3248, science, biology)
(scienceqa, train:3249, science, biology)
(scienceqa, train:3250, science, geography)
(scienceqa, train:3252, culture and education, language and literature)
(scienceqa, train:3253, culture and education, language and literature)
(scienceqa, train:3254, society, history)
(scienceqa, train:3256, science, biology)
(scienceqa, train:3257, science, chemistry)
(scienceqa, train:3258, science, biology)
(scienceqa, train:3260, science, geography)
(scienceqa, train:3261, science, mathematics)
(scienceqa, train:3262, science, physics)
(scienceqa, train:3264, science, geography)
(scienceqa, train:3266, science, geography)
(scienceqa, train:3267, science, chemistry)
(scienceqa, train:3269, science, physics)
(scienceqa, train:3271, science, geography)
(scienceqa, train:3272, science, physics)
(scienceqa, train:3273, culture and education, language and literature)
(scienceqa, train:3274, culture and education, language and literature)
(scienceqa, train:3275, culture and education, language and literature)
(scienceqa, train:3276, science, geography)
(scienceqa, train:3277, science, biology)
(scienceqa, train:3278, science, chemistry)
(scienceqa, train:3280, science, biology)
(scienceqa, train:3281, science, biology)
(scienceqa, train:3285, science, physics)
(scienceqa, train:3286, science, chemistry)
(scienceqa, train:3288, science, physics)
(scienceqa, train:3289, science, geography)
(scienceqa, train:3291, science, physics)
(scienceqa, train:3295, science, chemistry)
(scienceqa, train:3296, science, physics)
(scienceqa, train:3297, science, biology)
(scienceqa, train:3298, science, geography)
(scienceqa, train:3299, science, physics)
(scienceqa, train:3300, culture and education, language and literature)
(scienceqa, train:3301, science, chemistry)
(scienceqa, train:3302, science, biology)
(scienceqa, train:3303, science, physics)
(scienceqa, train:3304, science, biology)
(scienceqa, train:3306, science, biology)
(scienceqa, train:3307, science, chemistry)
(scienceqa, train:3308, science, biology)
(scienceqa, train:3309, science, physics)
(scienceqa, train:3310, science, chemistry)
(scienceqa, train:3312, society, history)
(scienceqa, train:3314, science, geography)
(scienceqa, train:3315, culture and education, language and literature)
(scienceqa, train:3319, science, biology)
(scienceqa, train:3320, science, geography)
(scienceqa, train:3321, science, geography)
(scienceqa, train:3322, science, physics)
(scienceqa, train:3324, science, biology)
(scienceqa, train:3325, science, physics)
(scienceqa, train:3326, culture and education, language and literature)
(scienceqa, train:3328, science, chemistry)
(scienceqa, train:3329, culture and education, language and literature)
(scienceqa, train:3331, science, biology)
(scienceqa, train:3332, science, biology)
(scienceqa, train:3333, culture and education, language and literature)
(scienceqa, train:3334, economics, business and finance)
(scienceqa, train:3335, science, biology)
(scienceqa, train:3338, science, biology)
(scienceqa, train:3340, science, chemistry)
(scienceqa, train:3341, society, history)
(scienceqa, train:3342, science, biology)
(scienceqa, train:3343, science, chemistry)
(scienceqa, train:3344, science, geography)
(scienceqa, train:3346, science, geography)
(scienceqa, train:3349, science, biology)
(scienceqa, train:3350, science, biology)
(scienceqa, train:3352, culture and education, language and literature)
(scienceqa, train:3353, science, biology)
(scienceqa, train:3357, science, geography)
(scienceqa, train:3358, science, biology)
(scienceqa, train:3360, culture and education, language and literature)
(scienceqa, train:3362, culture and education, language and literature)
(scienceqa, train:3363, science, physics)
(scienceqa, train:3365, science, physics)
(scienceqa, train:3369, science, biology)
(scienceqa, train:3370, science, chemistry)
(scienceqa, train:3373, economics, business and finance)
(scienceqa, train:3374, science, biology)
(scienceqa, train:3375, science, biology)
(scienceqa, train:3376, science, biology)
(scienceqa, train:3378, science, biology)
(scienceqa, train:3381, culture and education, language and literature)
(scienceqa, train:3382, science, chemistry)
(scienceqa, train:3384, science, chemistry)
(scienceqa, train:3386, culture and education, language and literature)
(scienceqa, train:3389, science, chemistry)
(scienceqa, train:3391, science, chemistry)
(scienceqa, train:3392, culture and education, language and literature)
(scienceqa, train:3393, science, biology)
(scienceqa, train:3394, science, biology)
(scienceqa, train:3396, science, biology)
(scienceqa, train:3397, science, geography)
(scienceqa, train:3399, science, geography)
(scienceqa, train:3400, culture and education, language and literature)
(scienceqa, train:3401, science, physics)
(scienceqa, train:3402, society, history)
(scienceqa, train:3403, culture and education, language and literature)
(scienceqa, train:3404, science, biology)
(scienceqa, train:3405, science, physics)
(scienceqa, train:3406, culture and education, language and literature)
(scienceqa, train:3407, science, biology)
(scienceqa, train:3408, science, physics)
(scienceqa, train:3409, science, physics)
(scienceqa, train:3411, science, geography)
(scienceqa, train:3412, science, chemistry)
(scienceqa, train:3414, science, chemistry)
(scienceqa, train:3415, economics, business and finance)
(scienceqa, train:3416, culture and education, language and literature)
(scienceqa, train:3419, science, physics)
(scienceqa, train:3421, science, physics)
(scienceqa, train:3422, science, physics)
(scienceqa, train:3423, science, biology)
(scienceqa, train:3426, science, physics)
(scienceqa, train:3427, science, chemistry)
(scienceqa, train:3437, science, biology)
(scienceqa, train:3440, culture and education, language and literature)
(scienceqa, train:3441, science, physics)
(scienceqa, train:3443, science, geography)
(scienceqa, train:3445, science, biology)
(scienceqa, train:3447, science, biology)
(scienceqa, train:3448, science, biology)
(scienceqa, train:3452, science, physics)
(scienceqa, train:3454, culture and education, language and literature)
(scienceqa, train:3456, culture and education, language and literature)
(scienceqa, train:3457, science, geography)
(scienceqa, train:3458, science, biology)
(scienceqa, train:3459, science, biology)
(scienceqa, train:3460, culture and education, language and literature)
(scienceqa, train:3461, science, geography)
(scienceqa, train:3463, science, physics)
(scienceqa, train:3464, science, chemistry)
(scienceqa, train:3465, science, chemistry)
(scienceqa, train:3466, science, geography)
(scienceqa, train:3467, science, physics)
(scienceqa, train:3469, science, chemistry)
(scienceqa, train:3470, science, biology)
(scienceqa, train:3471, science, physics)
(scienceqa, train:3473, science, biology)
(scienceqa, train:3474, society, geography)
(scienceqa, train:3477, science, physics)
(scienceqa, train:3478, society, history)
(scienceqa, train:3480, science, physics)
(scienceqa, train:3482, science, physics)
(scienceqa, train:3488, science, chemistry)
(scienceqa, train:3490, science, physics)
(scienceqa, train:3491, society, geography)
(scienceqa, train:3493, science, chemistry)
(scienceqa, train:3496, science, geography)
(scienceqa, train:3497, culture and education, language and literature)
(scienceqa, train:3500, science, geography)
(scienceqa, train:3501, science, chemistry)
(scienceqa, train:3503, culture and education, language and literature)
(scienceqa, train:3506, science, geography)
(scienceqa, train:3508, culture and education, language and literature)
(scienceqa, train:3509, culture and education, language and literature)
(scienceqa, train:3510, science, biology)
(scienceqa, train:3511, science, physics)
(scienceqa, train:3512, science, biology)
(scienceqa, train:3513, science, geography)
(scienceqa, train:3516, society, history)
(scienceqa, train:3519, culture and education, language and literature)
(scienceqa, train:3520, culture and education, language and literature)
(scienceqa, train:3521, science, geography)
(scienceqa, train:3524, science, physics)
(scienceqa, train:3525, science, physics)
(scienceqa, train:3526, culture and education, language and literature)
(scienceqa, train:3528, science, physics)
(scienceqa, train:3529, science, chemistry)
